"shop_no","rgn2_nm","content"
"608427","서초구","일식·회, 디저트·커피, 여름, 친구들이랑, 회식, 저녁, 해쨍쨍, 니기리, 프랜차이즈, 나들이, 비쥬얼, 가을, 여자들끼리, 저칼로리, 닭가슴살샐러드, 아점, 카페, 가벼운식사, 상큼, 사무실, 밥집, 채식주의자, 장어드래곤롤, 입소문난, 점심, 깔끔, 선선할때, 롤, 봄, 연어니기리, 재료가신선한, 간편하게먹기, 건강해지는느낌, 아이린닭갈비덮밥, 담백"
"609818","관악구","디저트·커피, 아삭아삭, 주말, 달콤, 여름, 친구들이랑, 부드러운, 해쨍쨍, 두유미숫가루빙수, 내방, 초코빙수, 입에서순삭, 홈메이드, 저칼로리, 간식, 혼디, 이색맛집, 카페, 졸맛, 사무실, 연인끼리, 1인메뉴, 한라봉요거트빙수, 점심, 깔끔, 시원한, 디저트홀릭, 폭염, 로얄허니빙수, 고퀄리티, 캠퍼스안, 녹차빙수, 한라봉카푸치노, 중독성쩔어, 가볍게먹기좋은, 초코덕후, 쫀득, 건강해지는느낌, 연중무휴"
"618404","고양시 일산동구","아시안, NEW, 달콤, 매콤, 저녁, 진한국물, 속이든든한, 일본느낌, 동창모임, 가을, 얼큰, 찬바람쌩쌩, 면덕후, 혼밥, 푸짐한, 일식전문, 밀가루덕후, 연인끼리, 쌀쌀할때, 돈가스새우카레, 부드러운안심돈가스, 바삭바삭, 겨울, 덮밥덕후, 사시사철, 점심, 깔끔, 세트메뉴가있는, 판모밀, 아이와어른함께, 가정식, 어묵한가득우동, 따끈한, 봄봄등심돈가스, 점심에붐비는, 간편하게먹기, 치즈듬뿍돈가스, 쫄깃쫄깃, 담백"
"677843","부천시","일식·회, 육회+육사시미세트, 육회, 마늘육회, 육사시미, 육회비빔밥"
"701415","광진구","양식, 치즈가워터파크, 루꼴라피자, 친구들이랑, 프랜차이즈, 웨이팅긴곳, 떡볶이, 고르곤졸라피자, 마르게리따피자, 분식, 여자들끼리, 홈메이드, 얼큰, 치즈떡볶이, 기름진, 푸짐한, 치즈덕후, 김치볶음밥, 입소문난, 선선할때, 점심, 사시사철, 세트메뉴가있는, 편맥과함께, 가성비갑, 캠퍼스안, 피자, 꿀조합, 따끈한, 고소한"
"702098","서대문구","아시안, 쌀쌀할때, 쌀국수, 한끼식사되는, 파인애플볶음밥, 점심, 사시사철, 포메인깐풍기, 웨이팅긴곳, 맑은국물, 가성비갑, 향이좋은, 여자들끼리, 재료가신선한, 저칼로리, 대박, 점심에붐비는, 간편하게먹기, 면덕후, 착한가격, 혼밥, 포메인쌀국수, 볶음밥, 숙취해소, 빨리먹을수있는, 담백"
"715118","서초구","고기, 양식, 스테이크"
"723360","동작구","한식, 족발, 닭볶음탕"
"726784","수원시 영통구","디저트·커피, 단짠단짠, 친구들이랑, 새우토스트mvp, 점심, 소스가맛있는, 베이컨치즈베이글, 패스트푸드, 빵덕후, 햄스페셜토스트, 생과일주스, 가성비갑, 캠퍼스안, 입에서순삭, 불갈비토스트mvp, 착한가격, 토핑이다양한, 토스트, 가벼운식사, 빨리먹을수있는, 밀가루덕후"
"731557","용산구","고기, 한식, 밥집, 친구들이랑, 매콤, 해산물덕후, 퓨전한식, 스트레스풀자, 가성비갑, 매운음식덕후, 따끈한, 직화쭈꾸미, 밥볶아먹기좋은, 쫄깃쫄깃, 직화불쭈꾸미, 김치전, 맛있게매운, 불맛, 맛점, 연인끼리"
"737261","수원시 팔달구","한식, 막국수, 보쌈"
"739243","부천시","일식·회, 카레돈가츠, 가라아케카레"
"739271","서초구","한식, NEW, 막국수, 고향의맛, 돼지국밥, 회사동료랑, 한끼식사되는, 친구들이랑, 매콤, 회식, 외국인친구랑, 점심, 깔끔, 향이좋은, 꼬막비빔밥, 정통한식, 담양떡갈비도시락, 힐링푸드, 재료가신선한, 닭도리탕, 탱글탱글, 매운한우찜, 연인끼리"
"740475","관악구","디저트·커피, 패밀리, 달콤, 여름, 이거저거다맛있음, 시원한, 디저트홀릭, 부드러운, 해쨍쨍, 폭염, 아이와어른함께, 캠퍼스안, 바로먹는와츄원, 입에서순삭, 하프갤론, 새콤, 버라이어티팩, 아이스크림, 사르르녹는, 간식, 나눠먹는와츄원, 맛있으면0칼로리, 핸드팩세트, 카페, 케이크, 연인끼리"
"741211","성남시 분당구","디저트·커피, 인절미, 떡"
"742586","노원구","분식, 분식덕후, 바삭바삭, 매콤, 직원이자신있어하는, 소스가맛있는, 아이와어른함께, 떡볶이, 입에서순삭, 분식, 가볍게먹기좋은, 간편하게먹기, 착한가격, 입맛없을때, 튀김덕후, 간식, 탱글탱글"
"748400","마포구","양식, NEW, 주말, 유럽식, 달콤, 아스파라거스샌드위치, 입소문난, 칠리콘카르네, 깔끔, 샐러드, 집에서데이트, 비쥬얼, 칠리쉬림프샐러드, 홈메이드, 고급스러운, 토마토바질크림, 따끈한, 브런치, 혼밥, 샌드위치, 고소한, 분위기낼때, 맛집사냥꾼"
"766488","마포구","일식·회, 고기, NEW, 스테이크, 고로케"
"769578","동작구","디저트·커피, NEW, 자몽에이드, 달콤, 여름, 음료판매, 친구들이랑, 입소문난, 깔끔, 해쨍쨍, 더치커피, 나들이, 향이좋은, 카페라떼, 가을, 브런치, 드립백, 간식, 아메리카노, 카페, 가벼운식사, 케이크, 연인끼리"
"775898","성남시 분당구","아시안, NEW, 쌀국수, 월남쌈"
"780197","관악구","아시안, NEW, 한끼식사되는, 밥집, 친구들이랑, 매콤, 규동, 점심, 저녁, 카레전문, 향이좋은, 밥한공기뚝딱, 일본느낌, 가라아게마요동, 카레, 간편하게먹기, 혼밥, 맛있게매운, 토핑이다양한, 일식전문"
"780896","용산구","일식·회, NEW, 선선할때, 해산물덕후, 깔끔, 시원한, 저녁, 촉촉, 부드러운, 한잔하고싶을때, 안주로딱좋은, 동창모임, 입에서순삭, 송년회, 재료가신선한, 연어, 야식, 특모둠초밥, 모듬회, 탱글탱글, 물회"
"782027","강북구","디저트·커피, NEW, 아메리카노, 빙수"
"791010","서대문구","null"
"791065","서초구","디저트·커피, NEW, 샌드위치, 아메리카노"
"794501","중랑구","분식, 한식, NEW, 짬뽕, 오징어순대"
"797663","용산구","분식, NEW, 만둣국, 우동"
"801851","중구","null"
"579192","송파구","한식대첩, 매콤화끈, 한식, 고기사랑, 아삭아삭, 주말, 친구들이랑, 회식, 저녁, 해쨍쨍, 집에서데이트, 내방, 맑은국물, 홍어회, 수육, 속이든든한, 정통한식, 갈비탕, 찬바람쌩쌩, 면덕후, 만두국, 푸짐한, 가벼운식사, 보양식, 사무실, 밥집, 점심, 깔끔, 시원한, 찐만두, 폭염, 아이와어른함께, 갈비찜, 가정식, 캠퍼스안, 부담없는, 정갈한, 재료가신선한, 세젤맛, 쫄깃쫄깃, 연중무휴, 담백"
"597161","강남구","한식대첩, 한식, 건강보양식, 고향의맛, 표고버섯강정, 달콤, 친구들이랑, 매콤, 쌀덕후, 저녁, 맑은국물, 향이좋은, 속이든든한, 비쥬얼, 더덕전, 정통한식, 얼큰, 푸짐한, 집밥, 보양식, 상큼, 연인끼리, 저녁에붐비는, 밥집, 국밥성애자, 사시사철, 점심, 산나물보쌈, 세트메뉴가있는, 아이와어른함께, 고퀄리티, 힐링푸드, 정갈한, 꿀조합, 재료가신선한, 따끈한, 산나물정식, 친환경, 담백"
"661282","강서구","한식, 주말, 한강공원, 매콤, 회식, 저녁, 퓨전한식, 속이든든한, 안주로딱좋은, 입에서순삭, 쭈꾸미야채볶음, 쭈삼불고기, 찬바람쌩쌩, TV맛집, 워크샵, 자극적인, 보양식, 겨울, 저녁에붐비는, 탄성자동발사, 입소문난, 가족식탁용, 중독성쩔어, 양념쭈꾸미볶음, 매운음식덕후, 재료가신선한, 따끈한, 양념쭈꾸미, 단골폭발, 쫄깃쫄깃"
"668846","마포구","한식, 상큼레몬닭강정, 장조림비빔밥, 꿀맛, 한끼식사되는, 선선할때, 저녁, 퓨전한식, 여자끼리, 내방, 편맥과함께, 고퀄리티, 안주로딱좋은, 가을, 애플바베큐보쌈, 비빔밥, 따끈한, 안주가맛있는, 육회비빔밥, 푸짐한, 남자끼리, 졸맛, 연인끼리"
"684983","강남구","디저트·커피, 하프갤론, 패밀리, 버라이어티팩, 쿼터, 파인트"
"710813","동작구","null"
"716327","관악구","분식, 떡볶이, 새우튀김"
"722059","마포구","디저트·커피, 오렌지쥬스, 샌드위치"
"722792","동작구","한식, 고향의맛, 회사동료랑, 바삭바삭, 밥집, 친구들이랑, 매콤, 해산물덕후, 화덕고등어, 대구탕, 고등어조림, 왕갈치구이, 점심, 향이좋은, 생선구이, 따끈한, 화덕삼치, 짭짤한, 모듬구이, 입맛없을때, 불맛, 생선조림, 집밥, 연인끼리"
"728831","부천시","고기, 한식, 비빔막국수, 치즈닭갈비"
"731464","송파구","디저트·커피, 쌀쌀할때, 바닐라라떼, 모카, 썸남썸녀랑, 비오는날, 깔끔, 하이엔드, 인스타맛집, 부드러운, 향이좋은, 비쥬얼, 고퀄리티, 라떼, 여자들끼리, 브런치, 간식, 아메리카노, 카페, 가벼운식사, 밀가루덕후, 연인끼리"
"731710","강동구","디저트·커피, 팡오르방, 커피"
"731785","강남구","아시안, 친구들이랑, 헤비한메뉴, 점심, 저녁, 한잔하고싶을때, 가족식탁용, 아이와어른함께, 향이좋은, 진한국물, 가성비갑, 원조, 짬뽕, 얼큰, 짜장면, 유산슬, 튀김덕후, 탕수육, 푸짐한, 불맛, 밀가루덕후"
"733127","관악구","고기, 백숙, 옻닭, 직원이자신있어하는, 초복중복말복, 부드러운, 맑은국물, 향이좋은, 원조, 힐링푸드, 삼계탕, 정갈한, 재료가신선한, 따끈한, 한방백숙, 짭짤한, 누룽지삼계탕, 집밥, 닭볶음탕, 보양식, 담백"
"736720","수원시 팔달구","디저트·커피, 아메리카노, 케익"
"738337","부천시","고기, 한식, 문어숙회, 문어보쌈"
"741110","강남구","한식, 오뎅탕, 해물탕, 모시조개탕, 골뱅이소면, 해물떡볶이, 낙지볶음"
"741202","마포구","양식, NEW, 맛점, 경양식, 담백, 한끼식사되는, 음료판매, 명란볶음밥, 소스가맛있는, 부드러운, 데리야끼덮밥, 풍미가깊은, 명란덮밥, 파스타, 기념일, 쫄깃쫄깃, 덮밥, 치즈덕후, 고소한, 분위기낼때, 명란파스타, 연중무휴, 명란로제파스타, 연인끼리"
"743534","부천시","null"
"743743","강북구","디저트·커피, 쇼콜라, 달콤, 건강빵, 수플레, 식빵, 베이커리, 빵덕후, 마늘빵, 웨이팅긴곳, 가성비갑, 고급스러운, 빵집, 브런치, 삼각샌드위치, 착한가격, 간식, 24시간영업, 고소한, 몽블랑페스츄리, 밀가루덕후, 담백"
"745176","강남구","디저트·커피, 자바칩프라노베, 쌀쌀할때, 베이글, 여름, 겨울, 음료판매, 깔끔, 시원한, 디저트홀릭, 집에서데이트, 향이좋은, 카페라떼, 여자들끼리, 따끈한, 브런치, 플레인베이글, 간식, 아메리카노, 커피, 딸기스무벨라, 다크쇼콜라, 카페, 연인끼리"
"750364","성북구","일식·회, 광어, 우럭"
"758033","용산구","일식·회, NEW, 낙지비빔밥, 모듬초밥, 회사동료랑, 회식, 선선할때, 해산물덕후, 촉촉, 주당, 한잔하고싶을때, 시골집느낌, 활어초밥, 입에서순삭, 탱긅탱글, TV맛집, 막회, 쫄깃쫄깃, 세꼬시, 물회, 연중무휴, 고향의맛"
"759237","강남구","한식, NEW, 제육정식, 북어국"
"762650","관악구","고기, 한식, 쪽갈비, 매운쪽갈비"
"764363","구로구","양식, 잭다니엘찹스테이크, 허니갈릭버터쉬림프"
"765978","은평구","한식, NEW, 철판볶음밥"
"770514","마포구","일식·회, NEW, 회사동료랑, 한끼식사되는, 바삭바삭, 덮밥덕후, 매콤, 쌀덕후, 점심, 소스가맛있는, 저녁, 카레전문, 밥한공기뚝딱, 치킨카레, 카라아게오믈렛, 로스까스치즈카레, 따끈한, 카레, 튀김덕후, 일식전문, 연인끼리"
"775528","종로구","아시안, NEW, 연인끼리, 쌀국수, 속이풀리는, 점심, 깔끔, 세트메뉴가있는, 나시고랭, 맑은국물, 향이좋은, 동남아음식, 쉬림프팟타이, 따끈한, TV맛집, 푸팟퐁커리, 면덕후, 팟타이, 사리넣으면맛있는, 런치세트, 담백"
"781591","성동구","일식·회, 양식, NEW, 돈부리, 돈까스"
"783964","강남구","분식, NEW, 납작만두, 주먹밥, 분식덕후, 친구들이랑, 순대, 인스타맛집, 내방, 아이와어른함께, 비쥬얼, 떡볶이, 고퀄리티, 모듬튀김, 분식, 여자들끼리, 떡튀순세트, TV맛집, 쫄깃쫄깃, 튀김덕후, 간식, 맛있게매운, 떡성애자"
"789609","강남구","일식·회, NEW, 주말, 한끼식사되는, 직원이자신있어하는, 점심, 저녁, 진한국물, 고퀄리티, 일본느낌, 특이한메뉴, 국물덕후, 따끈한, 면덕후, 부타카쿠니동, 짭짤한, 라멘, 이색맛집, 일식전문, 로스트비프동"
"791716","중구","아시안, NEW, 팟시유, 뿌팟뽕커리"
"792225","고양시 일산서구","디저트·커피, NEW, 스무디, 조각케익"
"796825","중구","null"
"802569","종로구","null"
"596408","송파구","한식대첩, 한식, 건강보양식, 고향의맛, 쌀쌀할때, 겨울, 밥집, 음료판매, 점심, 저녁, 세트메뉴가있는, 내방, 가족식탁용, 진한국물, 시골집느낌, 가성비갑, 안주로딱좋은, 속이든든한, 얼큰, 통추어탕, 따끈한, 남도떡갈비, 메기매운탕, 안주가맛있는, 대박, 오징어부추전, 숙회, 보양식, 사무실, 추어탕"
"618553","부천시","고기, 한식, 쌀덕후, 뼈해장국, 저녁, 프랜차이즈, 또먹고싶다, 진한국물, 비쥬얼, 뼈찜, 속이든든한, 안주로딱좋은, 얼큰, 찬바람쌩쌩, 송년회, 남자들끼리, 자극적인, 감자탕, 혼밥, 푸짐한, 맛점, 비오는날, 겨울, 밥집, 입소문난, 헤비한메뉴, 점심, 국밥성애자, 김치감자탕, 사골우거지해장국, 세젤맛, 따끈한, 24시간영업, 숨겨진맛집, 숙취해소"
"626251","송파구","고기, 한식, 부추전, 주말, 친구들이랑, 회식, 저녁, 내방, 향이좋은, 속이든든한, 입에서순삭, 파불고기, 88김치삼겹두루치기, 혼밥, 88고추튀김, 88홍합짬뽕, 푸짐한, 사무실, 레알인정, 돼지불고기, 밥집, 고기성애자, 사시사철, 88함박스테끼, 촉촉, 갈비찜, 가성비갑, 고퀄리티, 캠퍼스안, 정갈한, 재료가신선한, 대박, 짭짤한, 야식, 불맛, 담백"
"629762","강남구","디저트·커피, 취향저격, 유럽식, 음료판매, 친구들이랑, 저녁, 내방, 비쥬얼, 여자들끼리, 저칼로리, 브런치, 착한가격, 커피, 카페, 가벼운식사, 빨리먹을수있는, 상큼, 연인끼리, 1인메뉴, 사무실, 건강빵, 입소문난, 사시사철, 점심, 깔끔, 시원한, 빵덕후, 아이와어른함께, 스무디, 힐링푸드, 가볍게먹기좋은, 간편하게먹기, 담백"
"633342","동작구","디저트·커피, 패밀리, 달콤, 음료판매, 부드러운, 집에서데이트, 프랜차이즈, 내방, 나들이, 하프갤론, 여자들끼리, 아이스크림, 간식, 빨리먹을수있는, 사무실, 연인끼리, 꿀맛, 점심, 시원한, 짱맛, 폭염, 쿼터, 캠퍼스안, 부담없는, 까페, 가볍게먹기좋은, 버라이어티팩, 아이스크림케이크, 파인트"
"636367","강남구","배민키친, 양식, 버거, 썸남썸녀랑, 한끼식사되는, 입소문난, 직원이자신있어하는, 점심, 깔끔, 재료가신선, 가성비갑, 고퀄리티, 육즙이흐르는, 부담없는, 특이한메뉴, 점심에붐비는, 수제버거, 단골폭발, 착한가격, 미국식, 아메리칸푸드, 혼밥, 간식, 아점, 부리또, 햄버거, 수제햄버거, 빨리먹을수있는, 연인끼리"
"643712","강남구","디저트·커피, 양식, 맥시칸샐러디, 한강공원, 꿀맛, 멕시칸랩, 사시사철, 연어샐러드, 연어샐러디, 내방, 드레싱이맛있는, 샐러드바, 가성비갑, 고퀄리티, 치킨토마토버거, 부담없는, 까페, 치킨샐러드, 치킨샐러디, 여자들끼리, 빵집, 저칼로리, 브런치, 간편하게먹기, 혼밥, 건강해지는느낌, 가벼운식사, 맛점, 사무실"
"655205","송파구","고기, 한식, 음료판매, 매콤, 속이풀리는, 직원이자신있어하는, 프랜차이즈, 맑은국물, 속이든든한, 얼큰, 찬바람쌩쌩, 매운소고기국밥, 혼밥, 소고기수육, 소고기편채, 겨울, 비오는날, 밥집, 탄성자동발사, 입소문난, 깔끔, 점심, 소고기샤브수육, 얼큰소고기국밥, 소고기국밥, 정갈한, 풍미가깊은, 맑은소고기국밥, 따끈한, 단골폭발, 건강해지는느낌, 얼큰소고기전골, 담백"
