"dvc_id","shop_no","ct_cd"
"OPUD7b26ce29ceb0af28","10776910","PIZZA"
"OPUD7b26ce29ceb0af28","10910368","CHICKEN"
"OPUD7b26ce29ceb0af28","10911847","CHICKEN"
"OPUD7b26ce29ceb0af28","10781809","CAFE"
"OPUD7b26ce29ceb0af28","10882694","CHICKEN"
"OPUD7b26ce29ceb0af28","10918780","SNACK"
"OPUD7b26ce29ceb0af28","10886958","JAPANESE"
"OPUD7b26ce29ceb0af28","10912920","CHICKEN"
"OPUD7b26ce29ceb0af28","10744695","JAPANESE"
"OPUD7b26ce29ceb0af28","10517121","CHICKEN"
"OPUD89F4DB60-F9C7-408D-B63D-42A602E067FC","10840195","NIGHTSNACK"
"OPUD8B16DC8F-9528-4BF3-B4AD-642884433B57","10702717","PIZZA"
"OPUD8B16DC8F-9528-4BF3-B4AD-642884433B57","10511463","PIZZA"
"OPUD8B16DC8F-9528-4BF3-B4AD-642884433B57","10702717","PIZZA"
"OPUD8B16DC8F-9528-4BF3-B4AD-642884433B57","10702717","PIZZA"
"OPUD8B2666DF-70DA-498A-927A-BF3B794E8442","10631605","JOKBAL"
"OPUD8a655f72c7fe64ca","10810695","CAFE"
"OPUD8a655f72c7fe64ca","10744894","CAFE"
"OPUD8a655f72c7fe64ca","10810695","CAFE"
"OPUD8a655f72c7fe64ca","10744894","CAFE"
"OPUD8a655f72c7fe64ca","10810695","CAFE"
"OPUD8a655f72c7fe64ca","10821262","CAFE"
"OPUD8a655f72c7fe64ca","10744894","CAFE"
"OPUD8a655f72c7fe64ca","10810695","CAFE"
"OPUD8a655f72c7fe64ca","10744894","CAFE"
"OPUD951a70667d4b5d2e","10019244","CHICKEN"
"OPUD98c7350a213ff84b","10673400","CHICKEN"
"OPUD9f4e1f2569392bd8","10729239","JOKBAL"
"OPUD9f4e1f2569392bd8","10709469","JOKBAL"
"OPUD9f4e1f2569392bd8","10643255","JOKBAL"
"OPUD9f4e1f2569392bd8","10709469","JOKBAL"
"OPUD9f4e1f2569392bd8","10709469","JOKBAL"
"OPUD9f4e1f2569392bd8","10709469","JOKBAL"
"OPUDA15BCBB1-1528-4199-8D01-6A86544146E0","10004995","CHINESE"
"OPUDA15BCBB1-1528-4199-8D01-6A86544146E0","10004995","CHINESE"
"OPUDAAC67829-60E6-42FB-AA4D-567D379F52AE","10921561","SNACK"
"OPUDAAC67829-60E6-42FB-AA4D-567D379F52AE","10900744","KOREAN"
"OPUDAAC67829-60E6-42FB-AA4D-567D379F52AE","10900744","KOREAN"
"OPUDAAC67829-60E6-42FB-AA4D-567D379F52AE","10654489","JOKBAL"
"OPUDAAC67829-60E6-42FB-AA4D-567D379F52AE","10846495","KOREAN"
"OPUDAAC67829-60E6-42FB-AA4D-567D379F52AE","10803833","FASTFOOD"
"OPUDAAC67829-60E6-42FB-AA4D-567D379F52AE","10846495","KOREAN"
"OPUDAAC67829-60E6-42FB-AA4D-567D379F52AE","10735663","KOREAN"
"OPUDAAC67829-60E6-42FB-AA4D-567D379F52AE","10895228","KOREAN"
"OPUDAAC67829-60E6-42FB-AA4D-567D379F52AE","10898235","KOREAN"
"OPUDAAC67829-60E6-42FB-AA4D-567D379F52AE","10836920","KOREAN"
"OPUDAAC67829-60E6-42FB-AA4D-567D379F52AE","10859444","NIGHTSNACK"
"OPUDB3F70B57-86C9-426A-9254-A35284E2A568","10480224","PIZZA"
"OPUDB3F70B57-86C9-426A-9254-A35284E2A568","10425718","PIZZA"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10717556","CHINESE"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10910042","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10735481","CHINESE"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10754993","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10780741","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10768981","CHINESE"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10794543","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10868056","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10778496","FASTFOOD"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10924516","CHICKEN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10665889","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10794543","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10773554","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10846640","JAPANESE"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10754993","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10754993","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10910042","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10869232","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10916044","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10782215","CHINESE"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10846640","JAPANESE"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10528946","FASTFOOD"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10794543","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10754993","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10794543","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10780741","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10843846","KOREAN"
"OPUDB55B50D2-D114-4E8C-BCB8-DCEBACD84DD5","10858345","KOREAN"
"OPUDC292A229-E48D-4C93-BD6F-31E18D042368","10473572","CHINESE"
"OPUDC292A229-E48D-4C93-BD6F-31E18D042368","10000322","CHINESE"
"OPUDEB47C454-5277-441D-8BD6-1E90678B9A4B","10790976","CHINESE"
"OPUDF6FE774C-6EF5-4890-BD31-3668550F48CA","10680925","FASTFOOD"
"OPUDF6FE774C-6EF5-4890-BD31-3668550F48CA","10680925","FASTFOOD"
"OPUDa240229e01f3f00","10797949","CAFE"
"OPUDa240229e01f3f00","10818773","CAFE"
"OPUDa240229e01f3f00","10797949","CAFE"
"OPUDa240229e01f3f00","10818773","CAFE"
"OPUDa240229e01f3f00","10818773","CAFE"
"OPUDa240229e01f3f00","10818773","CAFE"
"OPUDa58ef270e8b2e0d4","10639966","CHICKEN"
"OPUDa58ef270e8b2e0d4","10893055","CHICKEN"
"OPUDa58ef270e8b2e0d4","10708733","CHICKEN"
"OPUDa58ef270e8b2e0d4","10893055","CHICKEN"
"OPUDa58ef270e8b2e0d4","10721203","CHICKEN"
"OPUDa58ef270e8b2e0d4","10704115","CHICKEN"
"OPUDa58ef270e8b2e0d4","10639966","CHICKEN"
"OPUDa6b080624a4a13c0","10713132","SNACK"
"OPUDa6b080624a4a13c0","10914875","SNACK"
"OPUDa6b080624a4a13c0","10713132","SNACK"
"OPUDaf91a094523f15d6","10565790","CHICKEN"
"OPUDb41519152180a384","10866447","KOREAN"
"OPUDb41519152180a384","10819718","SNACK"
"OPUDb41519152180a384","10694845","SNACK"
"OPUDc82882e04154ea9f","10914041","KOREAN"
"OPUDc82882e04154ea9f","10583207","CHICKEN"
"OPUDc82882e04154ea9f","10840296","KOREAN"
"OPUDc82882e04154ea9f","10672225","KOREAN"
"OPUDc82882e04154ea9f","10751609","KOREAN"
"OPUDc82882e04154ea9f","10672225","KOREAN"
"OPUDc82882e04154ea9f","10672225","KOREAN"
"OPUDc82882e04154ea9f","10840296","KOREAN"
"OPUDc82882e04154ea9f","10672225","KOREAN"
"OPUDc82882e04154ea9f","10672225","KOREAN"
"OPUDc82882e04154ea9f","10770121","FASTFOOD"
"OPUDc82882e04154ea9f","10423088","CHINESE"
"OPUDc82882e04154ea9f","10727508","CHICKEN"
"OPUDc82882e04154ea9f","10739830","CHINESE"
"OPUDc82882e04154ea9f","10837970","CHICKEN"
"OPUDc82882e04154ea9f","10884119","KOREAN"
"OPUDc82882e04154ea9f","10840296","KOREAN"
"OPUDc82882e04154ea9f","10711754","KOREAN"
"OPUDc82882e04154ea9f","10739832","KOREAN"
"OPUDc82882e04154ea9f","10204075","KOREAN"
"OPUDc82882e04154ea9f","10204075","KOREAN"
"OPUDc82882e04154ea9f","10672225","KOREAN"
"OPUDc82882e04154ea9f","10913438","KOREAN"
"OPUDc82882e04154ea9f","10796118","CHICKEN"
"OPUDc82882e04154ea9f","10828047","CHICKEN"
"OPUDc82882e04154ea9f","10837837","CHICKEN"
"OPUDc82882e04154ea9f","10901986","KOREAN"
"OPUDc82882e04154ea9f","10739830","CHINESE"
"OPUDc82882e04154ea9f","10727508","CHICKEN"
"OPUDc82882e04154ea9f","10901986","KOREAN"
"OPUDc82882e04154ea9f","10720923","DOSIRAK"
"OPUDc82882e04154ea9f","10884119","KOREAN"
"OPUDc82882e04154ea9f","10884119","KOREAN"
"OPUDc82882e04154ea9f","10828047","CHICKEN"
"OPUDc82882e04154ea9f","10672225","KOREAN"
"OPUDc82882e04154ea9f","10853418","NIGHTSNACK"
"OPUDc82882e04154ea9f","10914784","NIGHTSNACK"
"OPUDc82882e04154ea9f","10755461","JAPANESE"
"OPUDc82882e04154ea9f","10751609","KOREAN"
"OPUDc82882e04154ea9f","10672225","KOREAN"
"OPUDc82882e04154ea9f","10672225","KOREAN"
"OPUDc82882e04154ea9f","10919065","KOREAN"
"OPUDcc9665bed2e70d30","10453124","DOSIRAK"
"OPUDcc9665bed2e70d30","10877870","JAPANESE"
"OPUDcc9665bed2e70d30","10741456","JAPANESE"
"OPUDcc9665bed2e70d30","10915582","DOSIRAK"
"OPUDcc9665bed2e70d30","10855521","SNACK"
"OPUDcc9665bed2e70d30","10855521","SNACK"
"OPUDcc9665bed2e70d30","10884170","SNACK"
"OPUDcd4d7774cdf56481","10761431","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10902001","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10902001","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10902001","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10902001","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10680269","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDcd4d7774cdf56481","10681018","SNACK"
"OPUDcd4d7774cdf56481","10917326","SNACK"
"OPUDd1d70f017f19b06e","10756979","SNACK"
"OPUDdc9164a433ea062d","10920815","FASTFOOD"
"OPUDe51e1184619e123f","10926470","CHINESE"
"OPUDe51e1184619e123f","10632973","FASTFOOD"
"OPUDe51e1184619e123f","10585926","CHINESE"
"OPUDe51e1184619e123f","10479244","CHINESE"
"OPUDe51e1184619e123f","10568494","FASTFOOD"
"OPUDe51e1184619e123f","10535550","FASTFOOD"
"OPUDe51e1184619e123f","10753690","NIGHTSNACK"
"OPUDe51e1184619e123f","10659706","FASTFOOD"
"OPUDe51e1184619e123f","10810088","FASTFOOD"
"OPUDe51e1184619e123f","10806248","FASTFOOD"
"OPUDe51e1184619e123f","10627924","JOKBAL"
"OPUDe51e1184619e123f","10887273","FASTFOOD"
"OPUDe51e1184619e123f","10887273","FASTFOOD"
"OPUDe51e1184619e123f","10867249","ZZIM_TANG"
"OPUDe51e1184619e123f","10870390","NIGHTSNACK"
"OPUDe51e1184619e123f","10568494","FASTFOOD"
"OPUDf41f471a24ad2b58","10901908","CHINESE"
"OPUDf83afc378df59655","10811243","DOSIRAK"
"OPUDf83afc378df59655","10921429","DOSIRAK"
"OPUDf83afc378df59655","10877239","FASTFOOD"
"OPUDf83afc378df59655","10698115","DOSIRAK"
"OPUDf83afc378df59655","10786150","FASTFOOD"
"OPUDf83afc378df59655","10778931","NIGHTSNACK"
"OPUDf83afc378df59655","10603028","DOSIRAK"
"OPUDf83afc378df59655","10723073","DOSIRAK"
"OPUDf83afc378df59655","10791291","DOSIRAK"
"OPUDf83afc378df59655","10698115","DOSIRAK"
"OPUDf83afc378df59655","10738394","FASTFOOD"
"OPUDf83afc378df59655","10873060","DOSIRAK"
"OPUDf83afc378df59655","10652848","DOSIRAK"
"OPUDf83afc378df59655","10698115","DOSIRAK"
"OPUDf83afc378df59655","10786150","FASTFOOD"
"OPUDf83afc378df59655","10809780","FASTFOOD"
"OPUDf83afc378df59655","10691120","FASTFOOD"
"OPUDf83afc378df59655","10652848","DOSIRAK"
"OPUDf83afc378df59655","10903474","DOSIRAK"
"OPUDf83afc378df59655","10877239","FASTFOOD"
"OPUDf83afc378df59655","10873060","DOSIRAK"
"OPUDfd8d1793454a6dfb","10917212","JAPANESE"
"OPUDfd8d1793454a6dfb","10917212","JAPANESE"
"OPUDfd8d1793454a6dfb","10848206","JAPANESE"
"OPUDfd8d1793454a6dfb","10917212","JAPANESE"
"OPUDfd8d1793454a6dfb","10917212","JAPANESE"
"OPUDfd8d1793454a6dfb","10860134","JAPANESE"
"OPUDfd8d1793454a6dfb","10784177","JAPANESE"
"OPUDfd8d1793454a6dfb","10677811","JAPANESE"
"OPUDfd8d1793454a6dfb","10669309","JAPANESE"
"OPUDfd8d1793454a6dfb","10917212","JAPANESE"
"OPUD0f615a3e994e787f","10586595","KOREAN"
"OPUD0f615a3e994e787f","10715656","SNACK"
"OPUD0f615a3e994e787f","10709920","SNACK"
"OPUD0f615a3e994e787f","10914064","SNACK"
"OPUD0f615a3e994e787f","10502283","SNACK"
"OPUD0f615a3e994e787f","10502283","SNACK"
"OPUD0f615a3e994e787f","10589118","FASTFOOD"
"OPUD0f615a3e994e787f","10600704","KOREAN"
"OPUD1189c0ebd2c9dbd0","10794543","KOREAN"
"OPUD1189c0ebd2c9dbd0","10723477","CHINESE"
"OPUD1189c0ebd2c9dbd0","10735118","CHINESE"
"OPUD1189c0ebd2c9dbd0","10785682","CHINESE"
"OPUD1189c0ebd2c9dbd0","10880813","KOREAN"
"OPUD1189c0ebd2c9dbd0","10735118","CHINESE"
"OPUD1189c0ebd2c9dbd0","10780741","KOREAN"
"OPUD1189c0ebd2c9dbd0","10735118","CHINESE"
"OPUD1189c0ebd2c9dbd0","10794543","KOREAN"
"OPUD126D70F6-7B22-4DE8-BCF7-FE85BE977F37","10760719","CHINESE"
"OPUD126D70F6-7B22-4DE8-BCF7-FE85BE977F37","10413582","CHINESE"
"OPUD126D70F6-7B22-4DE8-BCF7-FE85BE977F37","10760719","CHINESE"
"OPUD126D70F6-7B22-4DE8-BCF7-FE85BE977F37","10778472","CHINESE"
"OPUD126D70F6-7B22-4DE8-BCF7-FE85BE977F37","10778472","CHINESE"
"OPUD163ed729f8c8aa86","10475519","CHICKEN"
"OPUD163ed729f8c8aa86","10921102","CHICKEN"
"OPUD163ed729f8c8aa86","10042145","CHICKEN"
"OPUD163ed729f8c8aa86","10721886","CHICKEN"
"OPUD163ed729f8c8aa86","10862697","SNACK"
"OPUD163ed729f8c8aa86","10836032","CHICKEN"
"OPUD163ed729f8c8aa86","10797800","SNACK"
"OPUD163ed729f8c8aa86","10721091","SNACK"
"OPUD163ed729f8c8aa86","10475519","CHICKEN"
"OPUD163ed729f8c8aa86","10409276","CHICKEN"
"OPUD163ed729f8c8aa86","10632275","CHICKEN"
"OPUD163ed729f8c8aa86","10475519","CHICKEN"
"OPUD163ed729f8c8aa86","10765292","CHICKEN"
"OPUD185c3ea34671a78e","10546713","CHICKEN"
"OPUD18975a33cc325d36","10790236","CHICKEN"
"OPUD18975a33cc325d36","10434316","CHICKEN"
"OPUD18975a33cc325d36","10591852","CHICKEN"
"OPUD18975a33cc325d36","10610071","CHICKEN"
"OPUD18975a33cc325d36","10591852","CHICKEN"
"OPUD18975a33cc325d36","10505757","CHICKEN"
"OPUD18975a33cc325d36","10618121","CHICKEN"
"OPUD18975a33cc325d36","10610071","CHICKEN"
"OPUD18975a33cc325d36","10526556","CHICKEN"
"OPUD18975a33cc325d36","10610071","CHICKEN"
"OPUD18975a33cc325d36","10680548","CHICKEN"
"OPUD18975a33cc325d36","10847219","CHICKEN"
"OPUD18975a33cc325d36","10610808","CHICKEN"
"OPUD18975a33cc325d36","10847219","CHICKEN"
"OPUD18975a33cc325d36","10660987","JOKBAL"
"OPUD18975a33cc325d36","10401760","CHICKEN"
"OPUD18975a33cc325d36","10832252","CHICKEN"
"OPUD18975a33cc325d36","10790236","CHICKEN"
"OPUD234038cb4a6d5b4c","10866059","KOREAN"
"OPUD234038cb4a6d5b4c","10679190","KOREAN"
"OPUD234038cb4a6d5b4c","10679190","KOREAN"
"OPUD234038cb4a6d5b4c","10679190","KOREAN"
"OPUD27ED58A5-9ADD-443C-A443-1A127ED44E6B","10728169","FASTFOOD"
"OPUD27ED58A5-9ADD-443C-A443-1A127ED44E6B","10728169","FASTFOOD"
"OPUD27ED58A5-9ADD-443C-A443-1A127ED44E6B","10919991","FASTFOOD"
"OPUD27ED58A5-9ADD-443C-A443-1A127ED44E6B","10644556","FASTFOOD"
"OPUD27ED58A5-9ADD-443C-A443-1A127ED44E6B","10749211","FASTFOOD"
"OPUD364d0d8ab614c65a","10912220","KOREAN"
"OPUD364d0d8ab614c65a","10719088","KOREAN"
"OPUD364d0d8ab614c65a","10838997","KOREAN"
"OPUD38db4edf68227555","10632291","CHICKEN"
"OPUD40896D1F-95A8-4B84-B7F9-7A93EB5DB0DD","10838606","FASTFOOD"
"OPUD40896D1F-95A8-4B84-B7F9-7A93EB5DB0DD","10915169","FASTFOOD"
"OPUD40896D1F-95A8-4B84-B7F9-7A93EB5DB0DD","10650537","CHINESE"
"OPUD43bfca63104d770b","10865931","ZZIM_TANG"
"OPUD43bfca63104d770b","10619611","ZZIM_TANG"
"OPUD43bfca63104d770b","10806223","KOREAN"
"OPUD43bfca63104d770b","10839864","ZZIM_TANG"
"OPUD43bfca63104d770b","10608543","ZZIM_TANG"
"OPUD43bfca63104d770b","10613276","ZZIM_TANG"
"OPUD43bfca63104d770b","10633185","ZZIM_TANG"
"OPUD43bfca63104d770b","10787467","ZZIM_TANG"
"OPUD43bfca63104d770b","10080048","KOREAN"
"OPUD43bfca63104d770b","10777387","KOREAN"
"OPUD43bfca63104d770b","10534983","ZZIM_TANG"
"OPUD43bfca63104d770b","10765112","ZZIM_TANG"
"OPUD43bfca63104d770b","10680569","ZZIM_TANG"
"OPUD43bfca63104d770b","10746853","ZZIM_TANG"
"OPUD43bfca63104d770b","10665909","KOREAN"
"OPUD43bfca63104d770b","10745431","KOREAN"
"OPUD43bfca63104d770b","10534983","ZZIM_TANG"
"OPUD43bfca63104d770b","10660910","KOREAN"
"OPUD43bfca63104d770b","10633945","ZZIM_TANG"
"OPUD43bfca63104d770b","10672195","ZZIM_TANG"
"OPUD43bfca63104d770b","10760975","KOREAN"
"OPUD43bfca63104d770b","10865931","ZZIM_TANG"
"OPUD43bfca63104d770b","10496707","FASTFOOD"
"OPUD44199EE4-98A3-45A6-B2F3-5AFC0767D8D4","10878791","JAPANESE"
"OPUD44199EE4-98A3-45A6-B2F3-5AFC0767D8D4","10878791","JAPANESE"
"OPUD44199EE4-98A3-45A6-B2F3-5AFC0767D8D4","10806609","JAPANESE"
"OPUD44199EE4-98A3-45A6-B2F3-5AFC0767D8D4","10588783","CHINESE"
"OPUD44199EE4-98A3-45A6-B2F3-5AFC0767D8D4","10404097","CHINESE"
"OPUD44199EE4-98A3-45A6-B2F3-5AFC0767D8D4","10873088","JAPANESE"
"OPUD44199EE4-98A3-45A6-B2F3-5AFC0767D8D4","10569190","CHINESE"
"OPUD44199EE4-98A3-45A6-B2F3-5AFC0767D8D4","10780122","JAPANESE"
"OPUD44199EE4-98A3-45A6-B2F3-5AFC0767D8D4","10726738","JAPANESE"
"OPUD44570a34b5bf3b5a","10733410","FASTFOOD"
"OPUD4931385d470b0031","10754907","FASTFOOD"
"OPUD49A943E6-7201-4EF0-9C2A-95B096BF7E70","10686748","ZZIM_TANG"
"OPUD49A943E6-7201-4EF0-9C2A-95B096BF7E70","10671389","CHINESE"
"OPUD49A943E6-7201-4EF0-9C2A-95B096BF7E70","10448498","CHINESE"
"OPUD49A943E6-7201-4EF0-9C2A-95B096BF7E70","10659542","FASTFOOD"
"OPUD49A943E6-7201-4EF0-9C2A-95B096BF7E70","10809437","ZZIM_TANG"
"OPUD49A943E6-7201-4EF0-9C2A-95B096BF7E70","10828893","DOSIRAK"
"OPUD49A943E6-7201-4EF0-9C2A-95B096BF7E70","10550206","ZZIM_TANG"
"OPUD49A943E6-7201-4EF0-9C2A-95B096BF7E70","10883538","DOSIRAK"
"OPUD49A943E6-7201-4EF0-9C2A-95B096BF7E70","10494689","ZZIM_TANG"
"OPUD4a8f7132993275a0","10907153","CHICKEN"
"OPUD4f3b6bd538f8e774","10531313","ZZIM_TANG"
"OPUD4f3b6bd538f8e774","10531313","ZZIM_TANG"
"OPUD4fd8e227e2708acf","10539360","KOREAN"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10490772","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10574395","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10596837","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10707426","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10462131","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10674060","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10865397","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10577881","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10841982","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10841982","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10841982","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10841982","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10840673","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10702961","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10841982","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10840673","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10693618","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10462131","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10462131","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10596837","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10436934","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10661144","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10574395","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10865397","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10865397","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10596837","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10921137","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10596837","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10841982","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10702961","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10661144","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10865397","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10674060","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10596837","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10841982","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10921137","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10865397","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10596837","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10903431","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10840673","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10841982","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10840673","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10841982","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10702961","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10865397","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10661144","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10840673","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10742189","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10784313","CHINESE"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10702961","JOKBAL"
"OPUD503C4FD5-9D79-47CB-ACD5-00387866EAD6","10702961","JOKBAL"
